date,time,username,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-7-2,19:36:7:223776996,viktor,1,0.5731,0.0959,-0.8992,-0.6596,0.6888,0.9926
2017-7-2,19:36:7:423089027,viktor,1,0.4762,0.1051,-0.7116,-1.4408,-0.6282,-2.6324
2017-7-2,19:36:7:623158991,viktor,1,0.4757,-0.5401,-0.8907,0.4198,0.0205,-1.8608
2017-7-2,19:36:7:823765993,viktor,1,0.1965,-0.7242,0.1177,1.2186,-0.2652,2.8671
2017-7-2,19:36:8:23883998,viktor,1,0.5304,-0.2078,-1.2732,-0.1283,1.8613,0.9808
2017-7-2,19:36:8:223787009,viktor,1,0.2094,0.3120,-0.4196,-1.2911,-0.9497,-2.8171
2017-7-2,19:36:8:423780024,viktor,1,0.8387,-0.7304,-1.4031,-0.8690,0.1197,-1.8591
2017-7-2,19:36:8:623115003,viktor,1,0.0628,-0.5507,0.2084,1.4175,0.1796,2.1495
2017-7-2,19:36:8:823783993,viktor,1,0.5980,0.1505,-1.1581,-0.1761,2.0872,2.0024
2017-7-2,19:36:9:23905992,viktor,1,0.1934,0.3064,-0.3710,-0.8868,-0.0517,-2.1521
2017-7-2,19:36:9:223801970,viktor,1,0.5586,-0.8088,-1.2548,-0.6931,-0.2912,-2.3688
2017-7-2,19:36:9:423918008,viktor,1,0.2723,-0.5788,0.0328,1.2629,-0.0377,1.5741
2017-7-2,19:36:9:623039007,viktor,1,0.6212,-0.5377,-1.5728,0.3480,1.9950,1.7357
2017-7-2,19:36:9:823765993,viktor,1,-0.0903,0.6169,-0.2320,-0.9393,0.1607,-2.0484
2017-7-2,19:36:10:23849010,viktor,1,1.5360,-0.8510,-1.9803,-1.0022,-1.4068,-3.0590
2017-7-2,19:36:10:223775982,viktor,1,-0.0840,-0.3509,0.2810,1.0688,0.2627,1.6072
2017-7-2,19:36:10:423767983,viktor,1,0.8230,-0.7614,-1.6817,-0.5994,2.3246,1.9699
2017-7-2,19:36:10:623035013,viktor,1,0.0107,0.7600,-0.2283,-1.2268,0.5896,-0.8919
2017-7-2,19:36:10:823898017,viktor,1,1.5580,-0.8712,-1.9609,-0.4691,-0.5479,-3.3906
2017-7-2,19:36:11:23829996,viktor,1,-0.1833,-0.4429,0.3482,1.3059,0.4273,1.5036
2017-7-2,19:36:11:223775029,viktor,1,1.3317,-0.9142,-1.9020,0.3114,1.0078,1.9039
2017-7-2,19:36:11:423853993,viktor,1,0.0173,0.6658,-0.3687,-1.0234,0.3609,-1.4531
2017-7-2,19:36:11:623278021,viktor,1,1.7972,-0.6140,-2.1560,-1.1261,-1.1460,-2.8317
2017-7-2,19:36:11:823776006,viktor,1,-0.1173,-0.4299,0.2443,1.1263,-0.2580,0.1666
2017-7-2,19:36:12:23769974,viktor,1,1.4861,-1.0930,-2.0421,0.7788,0.6667,2.2521
2017-7-2,19:36:12:223771989,viktor,1,-0.0979,0.6336,-0.1818,-1.0455,1.0959,-1.2603
2017-7-2,19:36:12:423108994,viktor,1,2.3004,-0.4325,-2.1221,-0.6763,-1.9265,-2.7322
2017-7-2,19:36:12:623117029,viktor,1,-0.0247,-0.3302,0.0921,1.2224,-0.2465,0.3131
2017-7-2,19:36:12:823951005,viktor,1,1.5391,-1.1136,-1.8714,0.6876,-0.5185,2.5004
2017-7-2,19:36:13:23952007,viktor,1,0.1393,0.7672,-0.4882,-0.8743,1.2399,0.3807
2017-7-2,19:36:13:223954021,viktor,1,2.1359,-0.6298,-2.2824,-0.3608,-1.4221,-3.2847
2017-7-2,19:36:13:423924028,viktor,1,-0.0350,-0.5309,0.1744,1.1082,1.5355,0.5649
2017-7-2,19:36:13:623090982,viktor,1,1.5843,-1.1898,-1.8401,1.4557,0.1592,3.2424
2017-7-2,19:36:13:823754012,viktor,1,0.0176,0.6723,-0.3173,-0.4843,1.6812,0.3116
2017-7-2,19:36:14:23820996,viktor,1,1.9081,-0.1714,-1.6294,-0.7379,-1.6605,-2.9665
2017-7-2,19:36:14:224117994,viktor,1,0.0541,-0.5804,-0.1342,1.3152,1.7919,0.4623
2017-7-2,19:36:14:423922002,viktor,1,1.2313,-0.8755,-0.8801,0.0900,0.5943,4.0995
2017-7-2,19:36:14:623122990,viktor,1,0.4881,0.3603,-0.5964,-0.1574,1.2517,0.4245
2017-7-2,19:36:14:824190974,viktor,1,1.8770,-0.0548,-1.7291,-0.1855,-2.6498,-2.5667
2017-7-2,19:36:15:23777008,viktor,1,0.0192,-0.3583,-0.2526,0.5487,-0.8047,-0.8569
2017-7-2,19:36:15:223873972,viktor,1,0.6344,-0.8036,-0.7694,1.6032,1.2161,2.9832
2017-7-2,19:36:15:423789978,viktor,1,0.3636,0.4410,-0.8411,-0.1345,1.0854,1.3618
2017-7-2,19:36:15:623043000,viktor,1,0.6588,0.2920,-1.0409,-0.3409,-0.3271,-3.2789
2017-7-2,19:36:15:823769986,viktor,1,0.2108,-0.3892,-0.2906,0.3132,-0.7274,-0.6712
2017-7-2,19:36:16:23763000,viktor,1,0.4732,-0.7184,-0.5683,1.7861,0.9226,3.6730
2017-7-2,19:36:16:223771989,viktor,1,0.3504,0.1945,-0.9614,0.0442,0.7717,0.9056
2017-7-2,19:36:16:423848986,viktor,1,0.5151,0.1842,-0.8487,-0.6913,-0.2324,-2.6818
2017-7-2,19:37:18:356804013,viktor,1,-0.2127,0.5721,-0.0641,-0.5339,0.2073,-1.1071
2017-7-2,19:37:18:557025015,viktor,1,0.0803,-0.3707,0.1227,0.6555,-0.1374,-0.1845
2017-7-2,19:37:18:756798028,viktor,1,1.7929,-1.5179,-1.6382,0.1685,1.3644,3.4036
2017-7-2,19:37:18:956800997,viktor,1,0.5020,0.6483,-0.3988,-0.9645,0.9932,1.7535
2017-7-2,19:37:19:156130015,viktor,1,2.9428,-0.5296,-1.8410,1.0823,-1.3626,-4.0632
2017-7-2,19:37:19:356966018,viktor,1,0.1517,-0.6118,0.1665,1.3169,-1.4976,-0.4504
2017-7-2,19:37:19:556798994,viktor,1,1.3064,-1.1011,-1.2269,1.5955,1.7383,3.9680
2017-7-2,19:37:19:756789028,viktor,1,0.3293,0.6154,-0.4330,-1.4348,0.9709,1.2816
2017-7-2,19:37:19:956782996,viktor,1,1.5757,0.2638,-1.2609,0.6069,-0.7484,-3.4889
2017-7-2,19:37:20:156080007,viktor,1,0.8624,-0.6123,-0.5202,0.8436,-1.0012,-0.0654
2017-7-2,19:37:20:356922984,viktor,1,1.3989,-1.0433,-1.1517,1.1093,0.3084,3.9146
2017-7-2,19:37:20:556854009,viktor,1,0.6078,0.6861,-0.5904,-1.0741,0.7577,0.7183
2017-7-2,19:37:20:756793022,viktor,1,1.6089,0.1223,-1.1022,0.3280,-1.6322,-3.2406
2017-7-2,19:37:20:956784009,viktor,1,0.1387,-0.4090,-0.0482,1.0337,-0.3821,0.3309
2017-7-2,19:37:21:156069993,viktor,1,0.7836,-1.1075,-0.5931,0.9762,0.6477,4.1727
2017-7-2,19:37:21:356911003,viktor,1,0.4250,0.3227,-0.6768,-0.1736,-0.0581,0.9753
2017-7-2,19:37:21:557070016,viktor,1,0.6375,0.2918,-0.6734,-0.1779,-0.3701,-3.8720
2017-7-2,19:37:21:757212996,viktor,1,0.8311,-0.4142,-0.6766,0.9446,-1.0170,-0.4255
2017-7-2,19:37:21:956978976,viktor,1,0.3086,-0.8337,-0.1333,0.9502,0.8865,3.4239
2017-7-2,19:37:22:156171023,viktor,1,0.5530,0.1954,-0.8587,-0.7331,1.2676,1.2934
2017-7-2,19:37:22:356984972,viktor,1,0.5276,0.2415,-0.7078,-0.1463,-0.1619,-3.2849
2017-7-2,19:37:22:556836009,viktor,1,0.6715,-0.5665,-0.6472,0.4058,0.5114,-0.8114
2017-7-2,19:37:22:756803989,viktor,1,0.2460,-0.6733,-0.1406,1.0294,0.2475,3.2453
2017-7-2,19:37:22:956835985,viktor,1,0.6616,0.0204,-0.9646,-0.7852,1.7890,0.6749
2017-7-2,19:37:23:156123995,viktor,1,0.5876,0.2002,-0.6927,-0.4385,-0.0423,-3.1269
2017-7-2,19:37:23:356859028,viktor,1,0.5934,-0.5341,-0.7115,-0.1397,1.2273,-1.2554
2017-7-2,19:37:23:557000994,viktor,1,0.3358,-0.6129,-0.0109,0.7782,-0.0891,2.6951
2017-7-2,19:37:23:756796002,viktor,1,0.5900,-0.1368,-1.2803,-0.3199,2.2225,0.9485
2017-7-2,19:37:23:956839025,viktor,1,0.1972,0.3005,-0.3310,-1.0459,0.0586,-3.0996
2017-7-2,19:37:24:156023979,viktor,1,0.6370,-0.3746,-0.8934,-0.7197,2.0416,-1.7736
2017-7-2,19:37:24:356917977,viktor,1,0.1414,-0.8183,-0.0963,1.6929,0.6082,1.9444
2017-7-2,19:37:24:556900978,viktor,1,0.7230,0.0423,-1.1247,-0.6934,2.5766,1.0868
2017-7-2,19:37:24:756789028,viktor,1,0.2540,0.2065,-0.2895,-0.9151,0.7025,-2.1537
2017-7-2,19:37:24:956790983,viktor,1,1.4909,-0.9838,-1.4320,-0.3541,-0.2723,-1.9419
2017-7-2,19:37:25:156027972,viktor,1,-0.3734,-0.2867,0.3705,0.8049,0.5820,1.7560
2017-7-2,19:37:25:356791019,viktor,1,1.0289,-0.6372,-1.4728,-0.6596,1.8996,1.0912
2017-7-2,19:37:25:556792020,viktor,1,0.0871,0.5289,-0.2248,-0.9417,1.3225,-2.0924
2017-7-2,19:37:25:756944000,viktor,1,1.7166,-1.1105,-1.3304,-0.2304,-1.2554,-0.9225
2017-7-2,19:37:25:956790983,viktor,1,-0.1377,-0.3313,0.1020,1.4488,0.2830,1.4303
2017-7-2,19:37:26:156009018,viktor,1,0.8565,-0.9379,-1.3381,-0.7627,1.5111,1.4364
2017-7-2,19:37:26:357006013,viktor,1,0.0538,0.6058,-0.2267,-1.1935,1.0886,-1.9215
2017-7-2,19:37:26:556769013,viktor,1,1.8203,-0.8016,-1.5138,0.2689,0.1758,-3.1534
2017-7-2,19:37:26:756864011,viktor,1,-0.2699,-0.3365,0.2297,0.9120,0.0179,1.7382
2017-7-2,19:37:26:956782996,viktor,1,1.6705,-1.1024,-1.6266,-0.4446,0.6696,1.9579
2017-7-2,19:37:27:156027019,viktor,1,0.1876,0.4494,-0.2078,-0.7749,1.4220,-1.5670
2017-7-2,19:37:27:356983006,viktor,1,0.9964,-1.0755,-1.3364,-0.6669,-0.5368,-3.0809
2017-7-2,19:37:27:556773006,viktor,1,-0.0267,-0.4476,0.2931,0.6445,0.0947,0.6644
2017-7-2,19:37:27:756806015,viktor,1,1.0725,-0.5682,-1.4028,-0.0361,1.0364,1.5947
2017-7-2,19:37:27:956803023,viktor,1,-0.1369,0.6132,-0.1389,-0.7931,1.4332,-1.0697
2017-7-2,19:37:28:156024992,viktor,1,1.8181,-0.6693,-1.2579,0.1669,-1.5999,-2.9235
2017-7-2,19:37:28:356857001,viktor,1,-0.2217,-0.6013,0.4219,0.7003,-0.4888,0.2510
2017-7-2,19:37:28:556945979,viktor,1,1.2065,-0.3416,-1.4381,-0.2782,2.2583,1.1152
2017-7-2,19:37:28:758095979,viktor,1,-0.0666,0.4970,-0.2363,-0.5744,1.4893,0.7235
2017-7-2,19:37:28:956906020,viktor,1,2.2413,-0.3241,-1.5394,-0.3550,-1.5321,-2.9528
2017-7-2,19:37:35:857257008,viktor,1,-0.1993,-0.4879,0.2692,1.3524,-0.5297,0.6385
2017-7-2,19:37:36:57376027,viktor,1,0.6583,0.1159,-0.6953,-0.4661,-0.1489,-4.0335
2017-7-2,19:37:36:256801009,viktor,1,0.6989,-0.4859,-0.4865,0.2516,0.3222,-1.8370
2017-7-2,19:37:36:457360029,viktor,1,0.5792,-0.7919,-0.3760,0.8156,-0.1791,2.8901
2017-7-2,19:37:36:656862974,viktor,1,0.4842,0.1299,-0.8181,-0.9038,2.7984,2.3176
2017-7-2,19:37:36:857605993,viktor,1,0.4432,0.2794,-0.4677,-1.2017,0.7278,-2.0108
2017-7-2,19:37:37:57371973,viktor,1,0.9076,-0.8121,-1.1416,0.2847,0.9474,-3.3174
2017-7-2,19:37:37:257409989,viktor,1,0.0994,-0.7119,0.1476,0.7843,0.0352,2.7653
2017-7-2,19:37:37:457449018,viktor,1,0.7135,-0.2957,-1.1332,-0.5369,1.8523,1.3653
2017-7-2,19:37:37:656669020,viktor,1,0.0878,0.5285,-0.2043,-0.4810,0.7623,-2.1832
2017-7-2,19:37:37:857370972,viktor,1,1.0910,-0.9877,-1.0074,0.5916,-1.3557,-3.0066
2017-7-2,19:37:38:57471990,viktor,1,0.0114,-0.5161,0.1894,0.3915,0.9357,2.3232
2017-7-2,19:37:38:257414996,viktor,1,1.3368,-0.7633,-1.2662,-1.0858,1.5116,1.7221
2017-7-2,19:37:38:457369029,viktor,1,0.1853,0.6232,-0.2168,-0.2259,0.4118,-2.0877
2017-7-2,19:37:38:656850993,viktor,1,1.9548,-0.9665,-1.6949,0.3348,-0.5228,-2.0525
2017-7-2,19:37:38:857437014,viktor,1,-0.1396,-0.3657,0.1973,0.8451,-0.3183,1.4029
2017-7-2,19:37:39:57375013,viktor,1,1.2662,-0.8328,-1.4831,-0.6326,0.2410,1.7818
2017-7-2,19:37:39:257366001,viktor,1,0.0989,0.5885,-0.2214,-0.9433,0.5176,-1.9853
2017-7-2,19:37:39:457530975,viktor,1,1.4926,-0.8383,-1.2548,-0.0854,-0.9603,-3.1565
2017-7-2,19:37:39:656751990,viktor,1,-0.1932,-0.5266,0.2257,1.3306,0.1755,1.5476
2017-7-2,19:37:39:857412993,viktor,1,0.9359,-0.5696,-1.3316,-0.5500,1.5403,1.4196
2017-7-2,19:37:40:57606995,viktor,1,0.0113,0.5692,-0.2074,-0.7096,1.3530,-1.5163
2017-7-2,19:37:40:257479012,viktor,1,1.7634,-1.0406,-1.3712,-0.4059,-3.0705,-3.4034
2017-7-2,19:37:40:457345008,viktor,1,-0.0219,-0.5009,0.1719,1.6239,0.4580,1.7467
2017-7-2,19:37:40:656652987,viktor,1,1.0836,-0.7730,-1.5318,-0.1285,-0.1562,2.7567
2017-7-2,19:37:40:857357978,viktor,1,0.0306,0.5816,-0.1880,-0.9211,1.2148,-1.0397
2017-7-2,19:37:41:57452976,viktor,1,1.9780,-1.0870,-1.7488,-0.1829,-1.1639,-3.2832
2017-7-2,19:37:41:257623016,viktor,1,-0.1896,-0.2939,0.1691,1.5403,0.0317,0.8748
2017-7-2,19:37:41:457354009,viktor,1,1.0716,-0.8246,-1.6239,-0.1793,-1.2770,2.6081
2017-7-2,19:37:41:656668007,viktor,1,0.1215,0.4737,-0.2639,-1.0369,1.9580,-0.8242
2017-7-2,19:37:41:857761979,viktor,1,2.1637,-0.3495,-1.8045,0.5162,0.1599,-3.3229
2017-7-2,19:37:42:57416021,viktor,1,-0.1909,-0.4331,0.2270,1.4157,-0.2306,0.6331
2017-7-2,19:37:42:256421983,viktor,1,1.8533,-1.0707,-1.9002,0.1193,-1.3074,2.8792
2017-7-2,19:37:42:457994997,viktor,1,-0.1413,0.5573,-0.2228,-0.9203,1.2514,-0.2889
2017-7-2,19:37:42:657405972,viktor,1,2.0468,-0.8714,-1.8022,0.4170,-0.9933,-2.2834
2017-7-2,19:37:42:857420027,viktor,1,0.1969,-0.4081,0.0330,1.0662,-0.3136,0.9105
2017-7-2,19:37:43:57525992,viktor,1,1.2757,-0.9734,-1.3858,0.1546,-0.3205,2.5287
2017-7-2,19:37:43:257362008,viktor,1,0.2823,0.5359,-0.3767,-1.0334,1.4635,0.5782
2017-7-2,19:37:43:457369029,viktor,1,1.8489,-0.0590,-1.7206,0.8421,-1.1831,-2.7365
2017-7-2,19:37:43:656760990,viktor,1,0.2899,-0.3670,-0.1979,1.5222,-0.1477,0.8157
2017-7-2,19:37:43:857599020,viktor,1,1.0335,-1.1380,-1.3230,0.4503,-0.0899,2.9770
2017-7-2,19:37:44:57365000,viktor,1,0.2709,0.3250,-0.5708,-0.5631,1.3010,0.1402
2017-7-2,19:37:44:257492005,viktor,1,1.0582,0.1666,-1.2435,-0.4374,0.1768,-3.1475
2017-7-2,19:37:44:457374989,viktor,1,0.1477,-0.5368,-0.0342,0.8179,-0.3141,-0.1987
2017-7-2,19:37:44:657029986,viktor,1,0.3253,-0.9241,-0.4581,1.3036,0.6974,3.5665
2017-7-2,19:37:44:857372999,viktor,1,0.4152,0.4143,-0.4995,-1.0192,1.1371,0.7967
2017-7-2,19:37:45:57367026,viktor,1,0.6624,0.2260,-0.6698,0.1693,-0.3033,-3.4280
2017-7-2,19:37:45:256464004,viktor,1,0.6695,-0.5499,-0.5251,1.0786,-0.8422,-0.4069
2017-7-2,19:37:45:457369029,viktor,1,0.2598,-0.9287,-0.2745,0.5818,1.3614,3.9599
2017-7-2,19:37:45:656841993,viktor,1,0.7109,0.1770,-0.8681,-0.7043,1.0988,0.8402
2017-7-2,19:37:45:857195973,viktor,1,0.5628,0.1363,-0.5827,0.0739,-0.9697,-4.1457
2017-7-2,19:37:46:57366013,viktor,1,0.6850,-0.1358,-0.7221,0.7674,1.6972,-1.0227
2017-7-2,19:37:46:257355988,viktor,1,0.2290,-0.8299,-0.0578,0.6651,0.1734,2.9806
2017-7-2,19:37:46:457370996,viktor,1,0.8931,-0.0474,-1.0779,-0.5530,1.2568,1.9563
2017-7-2,19:37:54:7099986,viktor,1,0.3100,0.2889,-0.2712,-1.0330,0.1167,-2.8864
2017-7-2,19:37:54:206149995,viktor,1,0.6701,-0.6808,-0.8734,1.1549,0.0515,-0.3555
2017-7-2,19:37:54:406975984,viktor,1,0.3988,-0.7807,-0.2397,0.3499,0.4977,3.7823
2017-7-2,19:37:54:607159018,viktor,1,0.6729,-0.0211,-0.8558,-0.6787,1.4450,1.0812
2017-7-2,19:37:54:806241989,viktor,1,0.4747,0.1788,-0.5016,-0.7971,-0.2692,-3.3770
2017-7-2,19:37:55:7115006,viktor,1,0.5470,-0.7256,-0.7662,1.1272,0.1846,-1.2958
2017-7-2,19:37:55:207058012,viktor,1,0.3870,-0.9505,-0.3685,0.4927,0.1512,3.3777
2017-7-2,19:37:55:407005012,viktor,1,0.5904,-0.2954,-1.0978,-0.9452,1.9955,1.0346
2017-7-2,19:37:55:606958985,viktor,1,0.2883,0.4119,-0.3528,-0.4748,0.1441,-3.2204
2017-7-2,19:37:55:806209981,viktor,1,1.0446,-0.8196,-0.7977,0.7542,-0.9066,-1.4895
2017-7-2,19:37:56:6967008,viktor,1,0.2447,-0.7197,0.1130,0.8703,0.1064,2.7168
2017-7-2,19:37:56:206957995,viktor,1,0.8962,0.1052,-0.8565,-1.3499,2.1615,1.4064
2017-7-2,19:37:56:406956017,viktor,1,-0.0067,0.5298,-0.1501,-0.1365,-0.1542,-2.9360
2017-7-2,19:37:56:607050001,viktor,1,0.9616,-0.4485,-0.6776,0.5855,0.3104,-3.7015
2017-7-2,19:37:56:806216001,viktor,1,0.2969,-0.7009,-0.0620,0.5212,0.0550,2.3630
2017-7-2,19:37:57:6962001,viktor,1,0.7103,-0.1770,-1.3267,-0.3378,-1.2641,4.0186
2017-7-2,19:37:57:207019984,viktor,1,0.2522,0.6226,-0.0767,-0.8790,0.7396,-1.5302
2017-7-2,19:37:57:406970977,viktor,1,1.9375,-0.7192,-1.4272,-0.1477,1.0542,-4.9574
2017-7-2,19:37:57:606966972,viktor,1,-0.1213,-0.7535,0.1415,0.5699,-0.2901,1.1458
2017-7-2,19:37:57:806302011,viktor,1,1.8226,-0.4352,-1.4408,0.4002,-0.6446,3.6344
2017-7-2,19:37:58:6588995,viktor,1,0.0388,0.6033,-0.1090,-0.7500,0.5457,-0.5997
2017-7-2,19:37:58:207023978,viktor,1,2.2835,-0.3551,-1.6102,0.3416,-0.6108,-3.8645
2017-7-2,19:37:58:406958997,viktor,1,-0.2399,-0.6293,0.3189,0.5274,-0.5546,0.4060
2017-7-2,19:37:58:607065975,viktor,1,1.4142,-0.3816,-1.7765,-0.0050,0.1022,2.9737
2017-7-2,19:37:58:806388020,viktor,1,0.1784,0.7201,-0.2226,-0.7718,0.8828,-0.2393
2017-7-2,19:37:59:7328987,viktor,1,2.2059,-0.3923,-1.4469,0.9155,-1.3102,-3.8247
2017-7-2,19:37:59:206386029,viktor,1,-0.3123,-0.4671,0.3356,1.4598,-0.8895,0.7489
2017-7-2,19:37:59:406961977,viktor,1,2.0291,-1.1242,-1.9281,-0.7385,0.2093,3.0954
2017-7-2,19:37:59:607456028,viktor,1,0.1355,0.7229,-0.1548,-1.2620,1.1091,-0.3832
2017-7-2,19:37:59:806267976,viktor,1,2.2803,-0.4837,-1.7649,1.0834,0.0235,-4.0968
2017-7-2,19:38:0:6762027,viktor,1,0.0553,-0.4971,0.0948,0.9217,-0.2232,1.4495
2017-7-2,19:38:0:206947982,viktor,1,1.8946,-0.9825,-1.6137,-0.2881,-0.0255,2.2172
2017-7-2,19:38:0:407023012,viktor,1,0.2840,0.5840,-0.2905,-0.8382,1.5259,-0.3263
2017-7-2,19:38:0:607007980,viktor,1,1.9299,0.1808,-1.3562,0.8554,-0.7786,-3.4604
2017-7-2,19:38:0:806210994,viktor,1,0.1678,-0.5178,0.0224,1.3842,-0.3486,1.2153
2017-7-2,19:38:1:6959021,viktor,1,1.9151,-1.0495,-1.5142,-0.2520,-0.2108,3.0558
2017-7-2,19:38:1:207050025,viktor,1,-0.0828,0.6340,-0.0884,-1.0122,1.4891,-0.2128
2017-7-2,19:38:1:407420992,viktor,1,2.5804,-0.4542,-1.6752,0.5129,0.2531,-3.4616
2017-7-2,19:38:1:606970012,viktor,1,-0.0668,-0.4126,0.1534,1.2591,-0.9130,1.1614
2017-7-2,19:38:1:806315004,viktor,1,1.7805,-1.1026,-1.6941,-0.1240,0.6178,2.4459
2017-7-2,19:38:2:6493985,viktor,1,0.0214,0.5219,-0.2526,-0.9784,1.5996,-0.0425
2017-7-2,19:38:2:206390023,viktor,1,2.3834,-0.4860,-1.3120,0.5131,0.6686,-2.8111
2017-7-2,19:38:2:407166004,viktor,1,-0.0750,-0.5149,0.0901,1.3327,-0.7899,0.8944
2017-7-2,19:38:2:607158005,viktor,1,2.4706,-1.4479,-1.5173,-0.3913,-1.1584,2.7335
2017-7-2,19:38:2:806465029,viktor,1,-0.0561,0.5211,-0.1429,-0.7963,0.9241,-0.1123
2017-7-2,19:38:3:7676005,viktor,1,2.4590,-0.4128,-1.4541,0.5804,1.5089,-2.8397
2017-7-2,19:38:3:206955015,viktor,1,-0.1360,-0.4986,0.1994,1.0852,-1.3872,0.9516
2017-7-2,19:38:3:406970977,viktor,1,2.2013,-1.0764,-1.5651,0.4779,0.0211,3.5092
2017-7-2,19:38:3:606956005,viktor,1,-0.0399,0.6658,-0.1771,-0.8899,0.7970,-0.1660
2017-7-2,19:38:3:806195974,viktor,1,2.6525,-0.4981,-1.5201,0.3638,-0.2632,-3.2972
2017-7-2,19:38:4:7187008,viktor,1,-0.2709,-0.4407,0.2229,1.1959,-0.5879,1.2817
2017-7-2,19:38:4:206943988,viktor,1,1.7631,-0.9236,-1.5878,-0.0231,0.0048,3.2042
2017-7-2,19:38:4:406962990,viktor,1,-0.0025,0.5215,-0.2494,-0.8282,1.3822,-0.3879
2017-7-2,19:38:4:607091009,viktor,1,2.2918,-0.2024,-1.6290,0.1267,1.5009,-3.0511
2017-7-2,19:38:13:106815993,viktor,1,0.1343,-0.5753,-0.0132,0.7139,-1.3851,-0.3538
2017-7-2,19:38:13:306828975,viktor,1,0.6071,0.2938,-0.5936,-0.7949,1.0587,0.6305
2017-7-2,19:38:13:506784021,viktor,1,1.1598,0.2854,-0.9561,0.3425,-0.0113,-3.4803
2017-7-2,19:38:13:707063972,viktor,1,0.5274,-0.3830,-0.3403,1.2719,-0.3424,0.5403
2017-7-2,19:38:13:905991017,viktor,1,0.8341,-1.0602,-0.8034,0.7870,0.0915,4.1261
2017-7-2,19:38:14:106760025,viktor,1,0.5732,0.4274,-0.6037,-0.9409,0.8387,0.7881
2017-7-2,19:38:14:306753993,viktor,1,0.6815,0.2289,-0.5817,0.6327,-0.4586,-3.5717
2017-7-2,19:38:14:505991995,viktor,1,0.6233,-0.3188,-0.6061,0.9479,1.2600,-1.4613
2017-7-2,19:38:14:706757009,viktor,1,0.4211,-0.8660,-0.2618,0.2690,1.0986,4.2447
2017-7-2,19:38:14:905973017,viktor,1,0.6739,0.3024,-0.8285,-0.3724,1.5791,0.7840
2017-7-2,19:38:15:106755971,viktor,1,0.5046,0.1863,-0.6119,-0.7696,-0.4008,-3.3074
2017-7-2,19:38:15:306864976,viktor,1,0.4765,-0.5314,-0.4521,0.8085,-0.0718,-0.6736
2017-7-2,19:38:15:506762027,viktor,1,0.5976,-0.9171,-0.4336,0.9124,0.5599,3.5020
2017-7-2,19:38:15:706754028,viktor,1,0.6611,0.0735,-0.9681,-0.6411,1.8307,1.3428
2017-7-2,19:38:15:906060993,viktor,1,0.6165,0.2580,-0.7989,-1.0204,-0.1715,-3.5578
2017-7-2,19:38:16:106890976,viktor,1,0.5098,-0.5787,-0.5389,0.8432,0.3092,-1.4368
2017-7-2,19:38:16:306758999,viktor,1,0.4369,-0.8375,-0.3854,1.4749,0.1958,3.8199
2017-7-2,19:38:16:506761014,viktor,1,0.6533,0.1746,-0.8259,-1.0193,1.6121,1.0813
2017-7-2,19:38:16:707027971,viktor,1,0.5769,0.2080,-0.6407,-0.3505,-0.5761,-3.6286
2017-7-2,19:38:16:905978977,viktor,1,0.6004,-0.4937,-0.5989,0.1845,0.8992,-1.9277
2017-7-2,19:38:17:106769025,viktor,1,0.0140,-0.7550,-0.1585,1.1627,-0.2703,3.4975
2017-7-2,19:38:17:306765973,viktor,1,0.7933,0.0555,-0.8543,-1.0712,2.2981,0.9905
2017-7-2,19:38:17:506834983,viktor,1,0.3229,0.2852,-0.3680,-0.4319,0.1662,-3.3951
2017-7-2,19:38:17:706969976,viktor,1,0.6313,-0.5429,-0.7085,0.4348,-0.1742,-1.7162
2017-7-2,19:38:17:906036019,viktor,1,0.2519,-0.7251,-0.4848,0.4936,0.0084,3.7495
2017-7-2,19:38:18:106891989,viktor,1,0.5354,0.1918,-0.8354,-0.4634,1.0691,1.0841
2017-7-2,19:38:18:306994020,viktor,1,0.3076,0.2362,-0.4176,-0.6236,0.3237,-2.8597
2017-7-2,19:38:18:506794989,viktor,1,0.6853,-0.7015,-0.7830,-0.3163,0.6269,-2.3888
2017-7-2,19:38:18:706891000,viktor,1,0.3191,-0.7496,-0.1402,1.1017,-0.1185,2.9151
2017-7-2,19:38:18:905982971,viktor,1,0.5767,-0.1118,-0.9944,-0.9979,1.8309,1.1609
2017-7-2,19:38:19:106818974,viktor,1,0.0670,0.5112,-0.2587,-0.5315,0.6700,-1.9016
2017-7-2,19:38:19:306954979,viktor,1,1.6222,-0.8858,-1.3869,0.2213,0.5065,-2.8097
2017-7-2,19:38:19:506888985,viktor,1,-0.1889,-0.5103,0.3216,1.1154,-0.2917,1.6178
2017-7-2,19:38:19:706816971,viktor,1,0.5180,-0.1459,-0.9924,-0.5661,0.9077,1.4963
2017-7-2,19:38:19:906011998,viktor,1,0.2109,0.3863,-0.2181,-0.5356,0.2855,-2.1957
2017-7-2,19:38:20:106171011,viktor,1,2.7284,-1.1682,-2.0917,-1.3997,-1.0329,-3.0416
2017-7-2,19:38:20:306748986,viktor,1,0.2260,-0.4978,0.2852,1.2751,0.1267,1.6131
2017-7-2,19:38:20:506783008,viktor,1,0.5352,-0.3670,-1.3496,-0.5077,1.6512,1.6172
2017-7-2,19:38:20:706789016,viktor,1,0.1211,0.5182,-0.1372,-0.8349,1.0664,-1.2744
